X,Y,Z
-0.13059106469154358,-0.08005741983652115,-0.35773882269859314
-0.13137859106063843,-0.08085517585277557,-0.3548226058483124
-0.13216514885425568,-0.08165183663368225,-0.35190749168395996
-0.13295187056064606,-0.08244897425174713,-0.3489930331707001
-0.13373836874961853,-0.08324520289897919,-0.3460811972618103
-0.1345238983631134,-0.08404070138931274,-0.3431701958179474
-0.135309636592865,-0.0848364606499672,-0.3402610719203949
-0.13609443604946136,-0.08563140779733658,-0.337352991104126
-0.13687944412231445,-0.08642640709877014,-0.3344452381134033
-0.13915632665157318,-0.08867795765399933,-0.3331681787967682
-0.14755982160568237,-0.0969119593501091,-0.33855926990509033
-0.15601974725723267,-0.10520097613334656,-0.3439862132072449
-0.16453570127487183,-0.11354491859674454,-0.3494495451450348
-0.17311160266399384,-0.1219480112195015,-0.3549512028694153
-0.18174365162849426,-0.13040539622306824,-0.36048877239227295
-0.19043374061584473,-0.13892009854316711,-0.36606356501579285
-0.08293138444423676,-0.03753316402435303,-0.5194182395935059
-0.08374208956956863,-0.03835304081439972,-0.5164169073104858
-0.08455316722393036,-0.03917315602302551,-0.5134173631668091
-0.08536313474178314,-0.039991989731788635,-0.5104194283485413
-0.08617255836725235,-0.04081089794635773,-0.5074240565299988
-0.08698157966136932,-0.04162918031215668,-0.5044293403625488
-0.08779051154851913,-0.04244707524776459,-0.5014371275901794
-0.0885988399386406,-0.043264612555503845,-0.4984457790851593
-0.08940664678812027,-0.04408171772956848,-0.49545612931251526
-0.09021380543708801,-0.04489804804325104,-0.4924691915512085
-0.09102059155702591,-0.045714035630226135,-0.4894828200340271
-0.09182700514793396,-0.046529680490493774,-0.4864991307258606
-0.09263325482606888,-0.04734472930431366,-0.48351579904556274
-0.09343859553337097,-0.04815937578678131,-0.48053446412086487
-0.09424395114183426,-0.04897381365299225,-0.4775557816028595
-0.0950484573841095,-0.049787476658821106,-0.4745778739452362
-0.09585253894329071,-0.0506008118391037,-0.4716019928455353
-0.09665659815073013,-0.05141395330429077,-0.4686267077922821
-0.09746013581752777,-0.052226513624191284,-0.4656541049480438
-0.09826304763555527,-0.0530388206243515,-0.46268293261528015
-0.0990653932094574,-0.05385003983974457,-0.4597129821777344
-0.09986753016710281,-0.054661184549331665,-0.45674562454223633
-0.10066932439804077,-0.05547219514846802,-0.4537782371044159
-0.1014707162976265,-0.05628250539302826,-0.45081380009651184
-0.10227134823799133,-0.05709239840507507,-0.44785061478614807
-0.10307125747203827,-0.05790126323699951,-0.4448886811733246
-0.10387164354324341,-0.05871059000492096,-0.4419286251068115
-0.10467100143432617,-0.05951932072639465,-0.43896979093551636
-0.105470210313797,-0.06032747030258179,-0.4360125958919525
-0.10626862943172455,-0.061135172843933105,-0.4330574572086334
-0.1070672795176506,-0.06194273382425308,-0.4301038384437561
-0.10786467045545578,-0.06274940073490143,-0.42715176939964294
-0.10866245627403259,-0.0635557621717453,-0.42420005798339844
-0.10945906490087509,-0.06436141580343246,-0.42125073075294495
-0.11025600135326385,-0.0651673972606659,-0.41830307245254517
-0.11105208098888397,-0.0659727230668068,-0.4153572916984558
-0.11184762418270111,-0.06677763909101486,-0.41241246461868286
-0.11264337599277496,-0.06758204847574234,-0.40946874022483826
-0.11343821883201599,-0.06838569790124893,-0.4065272808074951
-0.11423267424106598,-0.06918948143720627,-0.4035872220993042
-0.11502666026353836,-0.06999233365058899,-0.40064871311187744
-0.11582037806510925,-0.07079477608203888,-0.3977115750312805
-0.11661378294229507,-0.07159750908613205,-0.3947754502296448
-0.11740652471780777,-0.07239936292171478,-0.3918415307998657
-0.11819925904273987,-0.07320088148117065,-0.388909250497818
-0.11899109184741974,-0.07400187849998474,-0.3859778940677643
-0.11978298425674438,-0.07480262219905853,-0.38304850459098816
-0.12057419121265411,-0.07560280710458755,-0.3801206350326538
-0.12136555463075638,-0.07640302181243896,-0.3771932125091553
-0.12215583026409149,-0.07720204442739487,-0.37426793575286865
-0.12294553220272064,-0.07800107449293137,-0.3713439404964447
-0.12373551726341248,-0.07879993319511414,-0.3684222102165222
-0.12452489137649536,-0.0795983299612999,-0.365500271320343
-0.12531358003616333,-0.08039600402116776,-0.36258089542388916
-0.12610232830047607,-0.08119381964206696,-0.359663188457489
-0.12688986957073212,-0.08199044317007065,-0.3567463755607605
-0.12767823040485382,-0.08278755098581314,-0.3538316488265991
-0.1284654140472412,-0.08358338475227356,-0.3509179651737213
-0.12925270199775696,-0.08437984436750412,-0.34800538420677185
-0.13003899157047272,-0.08517508953809738,-0.3450942039489746
-0.13082543015480042,-0.08597029000520706,-0.3421851098537445
-0.13161110877990723,-0.08676481992006302,-0.33927711844444275
-0.13239648938179016,-0.08755902200937271,-0.3363703191280365
-0.1331818699836731,-0.08835335820913315,-0.3334646224975586
-0.1348278522491455,-0.08999036252498627,-0.3315010666847229
-0.14320997893810272,-0.09822184592485428,-0.3368820548057556
-0.15164948999881744,-0.1065097227692604,-0.3422999382019043
-0.1601443886756897,-0.11485207825899124,-0.34775328636169434
-0.1686992347240448,-0.12325292825698853,-0.35324525833129883
-0.17730945348739624,-0.1317088007926941,-0.35877272486686707
-0.18597692251205444,-0.14022037386894226,-0.3643368184566498
-0.19470447301864624,-0.14879123866558075,-0.3699394762516022
-0.07921195030212402,-0.039504989981651306,-0.5183451771736145
-0.08002302050590515,-0.04032418131828308,-0.5153458714485168
-0.08083446323871613,-0.04114365577697754,-0.5123475193977356
-0.08164441585540771,-0.04196164011955261,-0.5093511939048767
-0.08245456218719482,-0.04277986288070679,-0.5063567757606506
-0.08326441794633865,-0.04359789192676544,-0.5033646821975708
-0.0840732604265213,-0.04441481828689575,-0.5003736615180969
-0.08488208800554276,-0.045231133699417114,-0.4973835051059723
-0.08569031953811646,-0.04604750871658325,-0.49439600110054016
-0.08649813383817673,-0.04686339199542999,-0.49141019582748413
-0.08730520308017731,-0.04767860472202301,-0.48842552304267883
-0.0881119892001152,-0.04849362373352051,-0.4854430556297302
-0.08891870081424713,-0.04930824041366577,-0.48246103525161743
-0.0897245779633522,-0.05012193322181702,-0.47948163747787476
-0.09053011983633041,-0.050935328006744385,-0.47650402784347534
-0.0913349986076355,-0.051748424768447876,-0.4735278785228729
-0.0921398475766182,-0.052561238408088684,-0.4705539345741272
-0.09294427931308746,-0.05337347090244293,-0.46757984161376953
-0.09374821186065674,-0.05418504774570465,-0.46460869908332825
-0.09455060958862305,-0.05499604344367981,-0.46163859963417053
-0.09535421431064606,-0.05580717325210571,-0.45867109298706055
-0.09615617990493774,-0.056617602705955505,-0.45570433139801025
-0.0969587042927742,-0.05742780864238739,-0.4527389407157898
-0.09776068478822708,-0.05823738873004913,-0.4497758150100708
-0.09856116771697998,-0.05904611945152283,-0.4468136429786682
-0.09936179220676422,-0.05985480546951294,-0.443853497505188
-0.10016243159770966,-0.060663431882858276,-0.4408949613571167
-0.10096261650323868,-0.06147123873233795,-0.4379376471042633
-0.10176202654838562,-0.062278516590595245,-0.4349818229675293
-0.10256104171276093,-0.06308555603027344,-0.4320284128189087
-0.10335942357778549,-0.06389198452234268,-0.4290758967399597
-0.1041577160358429,-0.06469803303480148,-0.426125168800354
-0.10495547950267792,-0.06550361216068268,-0.42317479848861694
-0.10575295984745026,-0.06630923599004745,-0.4202274680137634
-0.10654996335506439,-0.06711427867412567,-0.41728144884109497
-0.10734665393829346,-0.06791861355304718,-0.4143368601799011
-0.1081426590681076,-0.06872263550758362,-0.4113938510417938
-0.1089382991194725,-0.06952615827322006,-0.408451110124588
-0.10973364114761353,-0.07032928615808487,-0.40551114082336426
-0.11052901297807693,-0.07113253325223923,-0.4025729298591614
-0.11132319271564484,-0.07193460315465927,-0.39963552355766296
-0.11211729049682617,-0.07273664325475693,-0.3967004120349884
-0.11291094124317169,-0.07353825122117996,-0.39376547932624817
-0.11370407044887543,-0.07433921843767166,-0.390832781791687
-0.1144970953464508,-0.07513990998268127,-0.38790163397789
-0.11528949439525604,-0.07594022154808044,-0.38497212529182434
-0.11608203500509262,-0.07674060016870499,-0.38204440474510193
-0.11687327921390533,-0.0775398537516594,-0.379117488861084
-0.11766520142555237,-0.07833939045667648,-0.3761919140815735
-0.11845611780881882,-0.0791381374001503,-0.3732680678367615
-0.11924612522125244,-0.07993613928556442,-0.37034571170806885
-0.12003623694181442,-0.08073429018259048,-0.36742496490478516
-0.12082637846469879,-0.08153198659420013,-0.3645046651363373
-0.12161579728126526,-0.0823294073343277,-0.3615873157978058
-0.12240453064441681,-0.08312582969665527,-0.3586703836917877
-0.1231926828622818,-0.08392181247472763,-0.3557552993297577
-0.12398084998130798,-0.0847179964184761,-0.3528417944908142
-0.12476849555969238,-0.08551330864429474,-0.3499296307563782
-0.1255565583705902,-0.08630900084972382,-0.34701818227767944
-0.1263432800769806,-0.08710387349128723,-0.344108909368515
-0.12713001668453217,-0.08789824694395065,-0.34120088815689087
-0.12791608273983002,-0.08869195729494095,-0.33829465508461
-0.12870201468467712,-0.08948567509651184,-0.3353891968727112
-0.12948766350746155,-0.09027906507253647,-0.3324849605560303
-0.13050341606140137,-0.09129853546619415,-0.32983481884002686
-0.13886606693267822,-0.09952947497367859,-0.33520713448524475
-0.1472846120595932,-0.107815682888031,-0.34061509370803833
-0.1557585597038269,-0.11615646630525589,-0.34605902433395386
-0.16429121792316437,-0.12455479800701141,-0.35154032707214355
-0.17288082838058472,-0.1330091953277588,-0.35705843567848206
-0.18152712285518646,-0.14151939749717712,-0.3626128137111664
-0.19023235142230988,-0.1500874161720276,-0.36820515990257263
-0.1989971548318863,-0.1587146818637848,-0.37383589148521423
-0.0754951685667038,-0.0414750874042511,-0.5172736644744873
-0.07630722969770432,-0.04229378700256348,-0.5142760276794434
-0.07711878418922424,-0.043112173676490784,-0.5112789869308472
