X,Y,Z
-0.0712701603770256,-0.2551783323287964,-0.18903306126594543
-0.0720868855714798,-0.2559612989425659,-0.1862073838710785
-0.07290378212928772,-0.2567439377307892,-0.18338371813297272
-0.0737195834517479,-0.2575262486934662,-0.18056133389472961
-0.07453612238168716,-0.258308470249176,-0.1777399182319641
-0.07535186409950256,-0.2590901851654053,-0.17491957545280457
-0.07616741210222244,-0.2598719596862793,-0.17209908366203308
-0.07698214054107666,-0.2606530785560608,-0.1692809760570526
-0.07779639959335327,-0.26143360137939453,-0.1664631962776184
-0.07861098647117615,-0.2622143626213074,-0.16364726424217224
-0.07942511141300201,-0.26299476623535156,-0.16083253920078278
-0.08023923635482788,-0.2637752294540405,-0.1580175757408142
-0.08105243742465973,-0.26455456018447876,-0.15520407259464264
-0.08186595141887665,-0.26533418893814087,-0.1523921638727188
-0.08267844468355179,-0.2661128640174866,-0.14958103001117706
-0.08349105715751648,-0.2668918967247009,-0.14677131175994873
-0.08430376648902893,-0.26767078042030334,-0.14396122097969055
-0.0625847727060318,-0.2520793378353119,-0.20125074684619904
-0.06340391933917999,-0.2528632581233978,-0.19842223823070526
-0.06422163546085358,-0.2536464333534241,-0.1955956071615219
-0.06504019349813461,-0.2544298768043518,-0.1927705556154251
-0.06585729867219925,-0.25521230697631836,-0.18994589149951935
-0.06667535752058029,-0.2559947967529297,-0.18712328374385834
-0.06749202311038971,-0.2567771077156067,-0.18429990112781525
-0.06830862909555435,-0.2575588822364807,-0.18147915601730347
-0.06912532448768616,-0.25834035873413086,-0.1786593794822693
-0.06994125247001648,-0.2591218948364258,-0.17584054172039032
-0.07075671851634979,-0.2599026560783386,-0.1730225384235382
-0.0715726986527443,-0.26068350672721863,-0.17020510137081146
-0.07238791882991791,-0.26146405935287476,-0.1673896312713623
-0.07320219278335571,-0.26224350929260254,-0.16457480192184448
-0.07401758432388306,-0.2630240321159363,-0.16176198422908783
-0.07483185827732086,-0.263803631067276,-0.1589491367340088
-0.07564511895179749,-0.2645823061466217,-0.15613622963428497
-0.07645967602729797,-0.2653617262840271,-0.15332651138305664
-0.07727246731519699,-0.2661402225494385,-0.1505168229341507
-0.0780859887599945,-0.2669186294078827,-0.1477089524269104
-0.07889841496944427,-0.26769667863845825,-0.14490178227424622
-0.07971114665269852,-0.2684745788574219,-0.14209413528442383
-0.08052340894937515,-0.2692521810531616,-0.13928937911987305
-0.0813344419002533,-0.27002865076065063,-0.1364843249320984
-0.056358009576797485,-0.25133201479911804,-0.20498289167881012
-0.05717743933200836,-0.2521154284477234,-0.20215602219104767
-0.05799620598554611,-0.25289851427078247,-0.19932964444160461
-0.05881528556346893,-0.2536815404891968,-0.19650422036647797
-0.0596340149641037,-0.25446444749832153,-0.19368085265159607
-0.06045161187648773,-0.2552463710308075,-0.19085773825645447
-0.061269842088222504,-0.2560284435749054,-0.18803656101226807
-0.062087059020996094,-0.25680968165397644,-0.18521589040756226
-0.06290429830551147,-0.25759127736091614,-0.18239560723304749
-0.06372160464525223,-0.2583726942539215,-0.17957770824432373
-0.0645378977060318,-0.2591530978679657,-0.1767599880695343
-0.06535405665636063,-0.2599335312843323,-0.17394399642944336
-0.06617022305727005,-0.26071423292160034,-0.1711294949054718
-0.06698612868785858,-0.26149389147758484,-0.16831448674201965
-0.06780147552490234,-0.26227349042892456,-0.1655014008283615
-0.06861647218465805,-0.26305294036865234,-0.16268981993198395
-0.06943099945783615,-0.2638317346572876,-0.15987880527973175
-0.07024571299552917,-0.26461032032966614,-0.15706929564476013
-0.0710594654083252,-0.2653886675834656,-0.1542590856552124
-0.07187343388795853,-0.26616743206977844,-0.15145167708396912
-0.07268709689378738,-0.2669449746608734,-0.14864510297775269
-0.07350023090839386,-0.26772254705429077,-0.1458393633365631
-0.07431299984455109,-0.26849955320358276,-0.14303474128246307
-0.07512632757425308,-0.2692771553993225,-0.14023056626319885
-0.07593853026628494,-0.2700539231300354,-0.13742779195308685
-0.07675047218799591,-0.27083030343055725,-0.13462640345096588
-0.07756230235099792,-0.2716064453125,-0.13182583451271057
-0.07837386429309845,-0.2723820209503174,-0.12902630865573883
-0.05095607787370682,-0.2513686418533325,-0.2058853954076767
-0.05177581310272217,-0.2521519362926483,-0.20305973291397095
-0.05259527266025543,-0.25293439626693726,-0.2002353072166443
-0.05341438949108124,-0.25371676683425903,-0.19741211831569672
-0.054233163595199585,-0.25449860095977783,-0.19458895921707153
-0.05505213141441345,-0.25528043508529663,-0.19176845252513885
-0.05587129294872284,-0.2560622990131378,-0.18894869089126587
-0.056688353419303894,-0.2568430006504059,-0.1861298531293869
-0.05750606954097748,-0.25762397050857544,-0.1833116114139557
-0.05832354724407196,-0.2584047317504883,-0.1804942637681961
-0.05914078652858734,-0.25918522477149963,-0.17767859995365143
-0.059956878423690796,-0.2599645256996155,-0.17486393451690674
-0.060773834586143494,-0.26074448227882385,-0.17205099761486053
-0.06159001588821411,-0.2615237832069397,-0.16923879086971283
-0.06240566074848175,-0.2623031735420227,-0.16642633080482483
-0.0632210224866867,-0.2630816698074341,-0.16361619532108307
-0.06403668224811554,-0.26386013627052307,-0.16080701351165771
-0.06485137343406677,-0.2646384835243225,-0.15799909830093384
-0.06566604226827621,-0.2654164135456085,-0.15519189834594727
-0.06648069620132446,-0.2661944031715393,-0.15238526463508606
-0.06729498505592346,-0.26697200536727905,-0.14958007633686066
-0.06810760498046875,-0.26774826645851135,-0.14677554368972778
-0.06892141699790955,-0.26852530241012573,-0.1439731866121292
-0.06973476707935333,-0.26930171251296997,-0.141171395778656
-0.07054780423641205,-0.27007824182510376,-0.13836923241615295
-0.07135982811450958,-0.2708541750907898,-0.13556933403015137
-0.07217243313789368,-0.2716296315193176,-0.13277091085910797
-0.07298430800437927,-0.2724050283432007,-0.12997283041477203
-0.0737953633069992,-0.2731797695159912,-0.1271754950284958
-0.07460719347000122,-0.2739546298980713,-0.12437921017408371
-0.0447409451007843,-0.250622034072876,-0.2096128761768341
-0.04556172341108322,-0.2514049708843231,-0.20678657293319702
-0.04638204723596573,-0.25218766927719116,-0.20396290719509125
-0.04720200598239899,-0.25296980142593384,-0.20114034414291382
-0.048021815717220306,-0.25375136733055115,-0.19831880927085876
-0.04884149879217148,-0.25453272461891174,-0.19549806416034698
-0.04966065287590027,-0.25531435012817383,-0.19267821311950684
-0.05047931522130966,-0.25609511137008667,-0.18985971808433533
-0.051298096776008606,-0.25687626004219055,-0.18704241514205933
-0.05211617052555084,-0.2576563060283661,-0.18422648310661316
-0.05293412506580353,-0.25843650102615356,-0.1814117431640625
-0.05375152826309204,-0.2592163383960724,-0.1785966157913208
-0.05456921458244324,-0.2599959373474121,-0.17578402161598206
-0.05538559705018997,-0.2607751786708832,-0.1729719638824463
-0.056202471256256104,-0.26155394315719604,-0.17016145586967468
-0.05701857805252075,-0.26233232021331787,-0.16735148429870605
-0.05783475935459137,-0.26311051845550537,-0.16454224288463593
-0.05865064263343811,-0.26388922333717346,-0.1617346853017807
-0.05946578085422516,-0.26466643810272217,-0.15892812609672546
-0.060280829668045044,-0.2654438018798828,-0.15612275898456573
-0.06109519302845001,-0.26622095704078674,-0.15331821143627167
-0.06190989166498184,-0.2669980525970459,-0.15051376819610596
-0.06272388249635696,-0.2677745223045349,-0.14771167933940887
-0.0635380670428276,-0.2685507535934448,-0.14491024613380432
-0.06435136497020721,-0.26932665705680847,-0.14211024343967438
-0.06516475230455399,-0.270102322101593,-0.13931095600128174
-0.06597772985696793,-0.27087825536727905,-0.1365116834640503
-0.06679074466228485,-0.27165329456329346,-0.13371460139751434
-0.06760287284851074,-0.2724279761314392,-0.13091811537742615
-0.06841494143009186,-0.2732020318508148,-0.12812282145023346
-0.0692269578576088,-0.2739768624305725,-0.12532919645309448
-0.07003860920667648,-0.27475112676620483,-0.12253502011299133
-0.07084989547729492,-0.2755248546600342,-0.11974278092384338
-0.07166028022766113,-0.2762979567050934,-0.11695105582475662
-0.03853151202201843,-0.24987560510635376,-0.21333622932434082
-0.03935335576534271,-0.25065878033638,-0.21051225066184998
-0.040174826979637146,-0.25144094228744507,-0.20768840610980988
-0.040995776653289795,-0.25222355127334595,-0.20486578345298767
-0.041816435754299164,-0.2530052065849304,-0.20204466581344604
-0.042636752128601074,-0.253786563873291,-0.19922471046447754
-0.04345626384019852,-0.25456714630126953,-0.19640575349330902
-0.044275909662246704,-0.25534820556640625,-0.19358772039413452
-0.04509519040584564,-0.25612887740135193,-0.19077026844024658
-0.04591411352157593,-0.25690892338752747,-0.18795418739318848
-0.04673270136117935,-0.2576889395713806,-0.18513990938663483
-0.04755079746246338,-0.2584680914878845,-0.18232615292072296
-0.048368901014328,-0.25924748182296753,-0.17951413989067078
-0.049186982214450836,-0.2600264847278595,-0.17670172452926636
-0.05000373721122742,-0.2608051598072052,-0.17389151453971863
-0.05082134157419205,-0.2615838646888733,-0.17108283936977386
-0.05163825303316116,-0.26236188411712646,-0.16827483475208282
-0.052454397082328796,-0.2631397247314453,-0.16546769440174103
-0.05327063798904419,-0.2639172077178955,-0.16266070306301117
-0.054086506366729736,-0.26469436287879944,-0.15985596179962158
-0.05490225553512573,-0.2654713988304138,-0.15705236792564392
-0.05571732670068741,-0.26624786853790283,-0.1542491912841797
-0.05653216689825058,-0.26702433824539185,-0.15144778788089752
-0.05734676867723465,-0.2678002119064331,-0.14864575862884521
-0.058161020278930664,-0.2685759663581848,-0.14584608376026154
-0.05897534638643265,-0.2693515717983246,-0.14304769039154053
-0.05978945642709732,-0.2701270878314972,-0.14025048911571503
-0.060602448880672455,-0.2709018290042877,-0.1374535858631134
-0.06141630560159683,-0.27167701721191406,-0.13465751707553864
-0.06222870200872421,-0.2724509835243225,-0.1318625807762146
-0.06304118037223816,-0.27322477102279663,-0.12906895577907562
-0.0638534426689148,-0.2739987373352051,-0.12627658247947693
-0.06466512382030487,-0.27477186918258667,-0.1234845295548439
-0.06547703593969345,-0.27554550766944885,-0.12069332599639893
-0.06628856062889099,-0.27631843090057373,-0.11790375411510468
-0.06710008531808853,-0.27709120512008667,-0.11511551588773727
-0.06791006773710251,-0.2778635025024414,-0.11232759803533554
-0.0687209889292717,-0.27863553166389465,-0.10954108089208603
-0.033150412142276764,-0.24991324543952942,-0.21423296630382538
-0.03397294878959656,-0.2506955862045288,-0.2114100456237793
-0.03479427099227905,-0.25147736072540283,-0.2085883617401123
-0.035615332424640656,-0.2522585391998291,-0.2057671695947647
-0.03643684834241867,-0.25304028391838074,-0.20294730365276337
-0.03725734353065491,-0.2538212835788727,-0.20012854039669037
-0.03807777166366577,-0.2546013593673706,-0.1973111778497696
-0.03889820724725723,-0.2553817629814148,-0.194495290517807
-0.03971743583679199,-0.2561616599559784,-0.19167956709861755
-0.040536969900131226,-0.25694146752357483,-0.1888650357723236
-0.04135657846927643,-0.2577209770679474,-0.18605230748653412
-0.04217562824487686,-0.25850021839141846,-0.183240607380867
-0.04299379140138626,-0.2592790126800537,-0.18042975664138794
-0.04381202161312103,-0.26005735993385315,-0.17762038111686707
-0.044630035758018494,-0.2608356177806854,-0.174810528755188
-0.04544726014137268,-0.26161351799964905,-0.1720028817653656
-0.046264663338661194,-0.2623910903930664,-0.16919642686843872
-0.04708152264356613,-0.2631685733795166,-0.1663910448551178
-0.047898225486278534,-0.26394540071487427,-0.16358718276023865
-0.04871462285518646,-0.2647225856781006,-0.16078302264213562
-0.04953063279390335,-0.2654987573623657,-0.15798068046569824
-0.05034618079662323,-0.2662746012210846,-0.15517956018447876
-0.05116162449121475,-0.26705050468444824,-0.15237906575202942
-0.051976606249809265,-0.26782622933387756,-0.14958012104034424
-0.05279189348220825,-0.26860159635543823,-0.14678147435188293
-0.05360639840364456,-0.2693765461444855,-0.14398443698883057
-0.05442056059837341,-0.2701514661312103,-0.14118841290473938
-0.055234238505363464,-0.2709256112575531,-0.13839346170425415
-0.0560477152466774,-0.2716997265815735,-0.13559944927692413
-0.05686116963624954,-0.27247384190559387,-0.13280543684959412
-0.05767402797937393,-0.2732471525669098,-0.1300133913755417
-0.05848700553178787,-0.274020791053772,-0.12722277641296387
-0.059298962354660034,-0.27479344606399536,-0.12443235516548157
-0.060111112892627716,-0.27556613087654114,-0.12164349853992462
-0.06092337518930435,-0.27633875608444214,-0.11885485798120499
-0.061735183000564575,-0.2771114706993103,-0.11606839299201965
-0.06254583597183228,-0.27788254618644714,-0.1132819652557373
-0.06335707008838654,-0.2786547839641571,-0.11049729585647583
-0.06416802108287811,-0.2794259786605835,-0.10771379619836807
-0.06497855484485626,-0.2801970839500427,-0.10492967069149017
-0.026952562853693962,-0.24916857481002808,-0.2179514765739441
-0.027775513008236885,-0.2499505579471588,-0.21512794494628906
-0.028598101809620857,-0.25073230266571045,-0.21230700612068176
-0.029420005157589912,-0.25151342153549194,-0.20948675274848938
-0.03024180792272091,-0.25229471921920776,-0.2066674530506134
-0.03106355108320713,-0.2530752122402191,-0.20384930074214935
-0.03188478201627731,-0.25385618209838867,-0.2010321021080017
-0.03270594775676727,-0.2546362578868866,-0.19821631908416748
-0.033526211977005005,-0.25541582703590393,-0.1954016238451004
-0.03434669226408005,-0.2561954855918884,-0.19258823990821838
-0.035166025161743164,-0.25697392225265503,-0.1897750198841095
-0.03598606586456299,-0.2577536106109619,-0.1869632601737976
-0.036805376410484314,-0.2585321366786957,-0.18415313959121704
-0.0376245453953743,-0.25931018590927124,-0.18134374916553497
-0.038442857563495636,-0.26008832454681396,-0.17853593826293945
-0.0392611026763916,-0.26086556911468506,-0.1757286787033081
-0.04007928818464279,-0.2616434693336487,-0.17292167246341705
-0.04089707136154175,-0.2624204754829407,-0.17011705040931702
-0.04171431064605713,-0.26319748163223267,-0.16731326282024384
-0.04253184050321579,-0.26397407054901123,-0.16451086103916168
-0.043348491191864014,-0.26475030183792114,-0.16170905530452728
-0.044165000319480896,-0.26552608609199524,-0.15890714526176453
-0.044980838894844055,-0.26630163192749023,-0.15610773861408234
-0.04579655081033707,-0.2670769691467285,-0.15330913662910461
-0.046612448990345,-0.26785212755203247,-0.15051203966140747
-0.047427788376808167,-0.2686268985271454,-0.14771538972854614
-0.04824236035346985,-0.2694012522697449,-0.14491868019104004
-0.04905723035335541,-0.2701757848262787,-0.14212466776371002
-0.049871720373630524,-0.2709493935108185,-0.1393313705921173
-0.05068536102771759,-0.27172309160232544,-0.1365387886762619
-0.05149894952774048,-0.27249616384506226,-0.1337474137544632
-0.052313193678855896,-0.27326953411102295,-0.13095664978027344
-0.05312623083591461,-0.27404260635375977,-0.12816721200942993
-0.053939007222652435,-0.27481502294540405,-0.1253790706396103
-0.05475141108036041,-0.2755868136882782,-0.12259146571159363
-0.05556359887123108,-0.2763586640357971,-0.11980537325143814
-0.056375689804553986,-0.2771306037902832,-0.11701907962560654
-0.05718754231929779,-0.27790239453315735,-0.114235058426857
-0.05799901485443115,-0.2786734402179718,-0.11145182698965073
-0.05881001800298691,-0.2794438600540161,-0.10866916179656982
-0.059620924293994904,-0.2802146077156067,-0.10588803887367249
-0.06043180823326111,-0.280985027551651,-0.10310710966587067
-0.061241909861564636,-0.2817551791667938,-0.10032729059457779
-0.06205189228057861,-0.28252509236335754,-0.09754911810159683
-0.020761067047715187,-0.24842432141304016,-0.22166642546653748
-0.021584393456578255,-0.24920567870140076,-0.21884417533874512
-0.02240806259214878,-0.24998760223388672,-0.21602332592010498
-0.023231266066432,-0.2507690191268921,-0.21320335566997528
-0.02405400015413761,-0.2515498995780945,-0.2103845626115799
-0.024876045063138008,-0.2523301839828491,-0.2075670212507248
-0.025697855278849602,-0.25311022996902466,-0.20475034415721893
-0.026519233360886574,-0.25389039516448975,-0.2019350379705429
-0.027341114357113838,-0.25467008352279663,-0.1991204172372818
-0.02816220559179783,-0.2554492652416229,-0.19630685448646545
-0.02898308075964451,-0.25622865557670593,-0.19349513947963715
-0.029803233221173286,-0.2570068836212158,-0.1906842142343521
-0.030623504891991615,-0.2577853202819824,-0.18787415325641632
-0.03144312649965286,-0.2585638165473938,-0.18506495654582977
-0.03226247429847717,-0.25934141874313354,-0.1822570115327835
-0.033081695437431335,-0.2601190507411957,-0.17945078015327454
-0.03390013426542282,-0.26089608669281006,-0.17664504051208496
-0.03471898287534714,-0.26167309284210205,-0.17384099960327148
-0.0355377271771431,-0.2624501585960388,-0.1710367649793625
-0.03635455667972565,-0.26322564482688904,-0.16823408007621765
-0.037172362208366394,-0.2640018165111542,-0.16543304920196533
-0.037989720702171326,-0.26477766036987305,-0.1626332551240921
-0.03880693018436432,-0.2655530571937561,-0.15983420610427856
-0.03962338715791702,-0.26632827520370483,-0.15703493356704712
-0.0404399111866951,-0.2671031951904297,-0.15423856675624847
-0.04125553369522095,-0.2678775489330292,-0.15144245326519012
-0.04207192361354828,-0.2686522603034973,-0.14864832162857056
-0.04288695752620697,-0.26942598819732666,-0.14585450291633606
-0.04370211809873581,-0.27019989490509033,-0.1430601328611374
-0.04451700299978256,-0.2709731459617615,-0.1402687430381775
-0.04533156752586365,-0.27174654603004456,-0.1374778300523758
-0.046145886182785034,-0.2725195288658142,-0.13468828797340393
-0.04695993661880493,-0.2732919454574585,-0.13190007209777832
-0.04777345806360245,-0.2740642726421356,-0.12911126017570496
-0.04858637601137161,-0.2748356759548187,-0.1263241022825241
-0.049399763345718384,-0.2756079435348511,-0.12353893369436264
-0.05021265894174576,-0.27637940645217896,-0.12075402587652206
-0.0510246604681015,-0.27715030312538147,-0.11797047406435013
-0.05183710902929306,-0.2779214382171631,-0.11518678069114685
-0.052649080753326416,-0.2786920368671417,-0.11240509152412415
-0.05346059054136276,-0.2794622778892517,-0.10962462425231934
-0.05427231639623642,-0.2802327871322632,-0.1068449541926384
-0.05508292466402054,-0.28100237250328064,-0.10406609624624252
-0.05589405447244644,-0.28177201747894287,-0.1012878268957138
-0.056704081594944,-0.2825411558151245,-0.0985105037689209
-0.05751419812440872,-0.28331029415130615,-0.09573505073785782
-0.058324284851551056,-0.2840791642665863,-0.09296036511659622
-0.059133805334568024,-0.2848472595214844,-0.0901859849691391
-0.015399681404232979,-0.24846208095550537,-0.22255739569664001
-0.016223309561610222,-0.24924328923225403,-0.21973632276058197
-0.01704724319279194,-0.2500244975090027,-0.2169170379638672
-0.017870919778943062,-0.250805139541626,-0.21409881114959717
-0.01869436539709568,-0.25158563256263733,-0.2112812101840973
-0.019516924396157265,-0.25236573815345764,-0.20846500992774963
-0.02033933810889721,-0.25314533710479736,-0.20564982295036316
-0.02116151712834835,-0.2539249062538147,-0.20283640921115875
-0.021983234211802483,-0.25470396876335144,-0.20002388954162598
-0.022804828360676765,-0.25548282265663147,-0.1972113698720932
-0.0236262958496809,-0.2562616765499115,-0.19440138339996338
-0.024447279050946236,-0.2570396661758423,-0.19159191846847534
-0.025267401710152626,-0.2578176259994507,-0.1887834370136261
-0.026087818667292595,-0.25859543681144714,-0.18597640097141266
-0.026907874271273613,-0.2593725323677063,-0.18316932022571564
-0.027727248147130013,-0.2601492702960968,-0.18036440014839172
-0.02854672260582447,-0.26092609763145447,-0.17756083607673645
-0.0293652955442667,-0.2617022395133972,-0.17475804686546326
-0.030184300616383553,-0.2624785900115967,-0.17195621132850647
-0.031003089621663094,-0.2632550001144409,-0.1691550612449646
-0.03182072192430496,-0.2640302777290344,-0.16635550558567047
-0.03263857215642929,-0.26480555534362793,-0.16355666518211365
-0.033455610275268555,-0.26558002829551697,-0.1607590764760971
-0.03427266329526901,-0.266355037689209,-0.15796302258968353
-0.03509001433849335,-0.2671295404434204,-0.15516695380210876
-0.0359063446521759,-0.2679033875465393,-0.1523725390434265
-0.03672202676534653,-0.26867714524269104,-0.149579256772995
-0.03753777593374252,-0.26945048570632935,-0.146786630153656
-0.038353607058525085,-0.2702236771583557,-0.14399613440036774
-0.039169229567050934,-0.2709968686103821,-0.14120490849018097
-0.03998396545648575,-0.27176976203918457,-0.13841567933559418
-0.04079906642436981,-0.27254194021224976,-0.13562798500061035
-0.04161330312490463,-0.273313969373703,-0.13284093141555786
-0.042427413165569305,-0.27408576011657715,-0.13005471229553223
-0.04324130713939667,-0.2748575508594513,-0.12726858258247375
-0.04405483603477478,-0.275628924369812,-0.12448471039533615
-0.04486755281686783,-0.2763991951942444,-0.1217014342546463
-0.04568060487508774,-0.2771700322628021,-0.11891956627368927
-0.0464935228228569,-0.2779405415058136,-0.1161387711763382
-0.04730600118637085,-0.27871087193489075,-0.11335784196853638
-0.04811801016330719,-0.2794807255268097,-0.11057865619659424
-0.04892923682928085,-0.2802501320838928,-0.10780027508735657
-0.04974110424518585,-0.28101983666419983,-0.10502330958843231
-0.05055192857980728,-0.281788170337677,-0.10224698483943939
-0.0513630211353302,-0.28255751729011536,-0.09947141259908676
-0.05217382311820984,-0.28332579135894775,-0.09669699519872665
-0.052983857691287994,-0.2840937376022339,-0.09392371773719788
-0.05379433184862137,-0.2848621606826782,-0.09115146100521088
-0.054603785276412964,-0.2856298089027405,-0.08838028460741043
-0.05541335046291351,-0.28639745712280273,-0.0856090635061264
-0.009219495579600334,-0.2477186620235443,-0.22626733779907227
-0.010044628754258156,-0.24850010871887207,-0.22344698011875153
-0.010869482532143593,-0.24928069114685059,-0.22062787413597107
-0.011693773791193962,-0.25006094574928284,-0.21781004965305328
-0.01251721940934658,-0.25084149837493896,-0.21499301493167877
-0.013340910896658897,-0.25162094831466675,-0.21217715740203857
-0.01416482962667942,-0.25240081548690796,-0.2093624323606491
-0.014987437054514885,-0.2531803548336029,-0.20654907822608948
-0.015809984877705574,-0.253959059715271,-0.20373685657978058
-0.016632316634058952,-0.2547379732131958,-0.20092564821243286
-0.01745428331196308,-0.25551626086235046,-0.19811579585075378
-0.018275795504450798,-0.25629398226737976,-0.19530543684959412
-0.01909761317074299,-0.25707197189331055,-0.1924983263015747
-0.019918451085686684,-0.25784963369369507,-0.18969160318374634
-0.020739445462822914,-0.25862666964530945,-0.1868862509727478
-0.021559448912739754,-0.25940316915512085,-0.18408119678497314
-0.022379683330655098,-0.26018011569976807,-0.18127703666687012
-0.02319963462650776,-0.2609562575817108,-0.17847494781017303
-0.024019034579396248,-0.261732280254364,-0.1756742000579834
-0.02483786828815937,-0.26250770688056946,-0.1728738248348236
-0.025656582787632942,-0.2632831335067749,-0.17007432878017426
-0.026475487276911736,-0.26405829191207886,-0.16727575659751892
-0.027293609455227852,-0.26483315229415894,-0.16447913646697998
-0.028111478313803673,-0.2656075656414032,-0.1616833209991455
-0.028928665444254875,-0.2663811445236206,-0.1588878631591797
-0.02974650450050831,-0.2671554684638977,-0.15609480440616608
-0.030563367530703545,-0.267929345369339,-0.15330098569393158
-0.0313800647854805,-0.26870253682136536,-0.15050950646400452
-0.03219608962535858,-0.2694753110408783,-0.14771877229213715
-0.033012427389621735,-0.2702481746673584,-0.14492930471897125
-0.03382773697376251,-0.27102014422416687,-0.14214059710502625
-0.0346435084939003,-0.2717925012111664,-0.13935208320617676
-0.035458579659461975,-0.2725642919540405,-0.1365656554698944
-0.0362735390663147,-0.2733362913131714,-0.13378044962882996
-0.037087805569171906,-0.27410733699798584,-0.13099583983421326
-0.03790193796157837,-0.2748780846595764,-0.12821230292320251
-0.03871642053127289,-0.2756494879722595,-0.12542907893657684
-0.039530180394649506,-0.27641960978507996,-0.12264774739742279
-0.04034338891506195,-0.27718979120254517,-0.1198672354221344
-0.04115602374076843,-0.27795931696891785,-0.11708736419677734
-0.041968874633312225,-0.2787289321422577,-0.11430878937244415
-0.04278194159269333,-0.27949896454811096,-0.11153135448694229
-0.043593987822532654,-0.2802680730819702,-0.10875467956066132
-0.04440578818321228,-0.2810367941856384,-0.10597938299179077
-0.04521747678518295,-0.2818054258823395,-0.1032043844461441
-0.04602856934070587,-0.2825733423233032,-0.10043111443519592
-0.0468401163816452,-0.2833416759967804,-0.09765803068876266
-0.04765009135007858,-0.2841089069843292,-0.09488563239574432
-0.04846125841140747,-0.2848767638206482,-0.09211590141057968
-0.04927143454551697,-0.2856442332267761,-0.08934597671031952
-0.05008123815059662,-0.28641074895858765,-0.08657702058553696
-0.05089107155799866,-0.2871778905391693,-0.08380827307701111
-0.051700517535209656,-0.2879441976547241,-0.08104165643453598
-0.05250993371009827,-0.28871020674705505,-0.07827605307102203
-0.003044296056032181,-0.24697604775428772,-0.22997452318668365
-0.0038701407611370087,-0.2477569431066513,-0.2271541953086853
-0.004695631563663483,-0.24853751063346863,-0.22433587908744812
