X,Y,Z
-0.23031583428382874,-0.36932700872421265,-0.1723557412624359
-0.22939424216747284,-0.3682703375816345,-0.16773013770580292
-0.22847381234169006,-0.36721503734588623,-0.16311219334602356
-0.2275552749633789,-0.36616212129592896,-0.15850432217121124
-0.22663861513137817,-0.36511096358299255,-0.15390443801879883
-0.2257240116596222,-0.36406180262565613,-0.14931198954582214
-0.22481009364128113,-0.3630146086215973,-0.144729346036911
-0.22389842569828033,-0.36196956038475037,-0.14015579223632812
-0.22298870980739594,-0.3609263598918915,-0.13559070229530334
-0.22208070755004883,-0.3598853349685669,-0.131034255027771
-0.2211742401123047,-0.35884585976600647,-0.1264849156141281
-0.22026941180229187,-0.35780856013298035,-0.12194523215293884
-0.21936637163162231,-0.3567734956741333,-0.1174149140715599
-0.21846523880958557,-0.3557402491569519,-0.11289282143115997
-0.21756532788276672,-0.35470855236053467,-0.10837884247303009
-0.21666768193244934,-0.35367926955223083,-0.10387241840362549
-0.21577110886573792,-0.3526511788368225,-0.09937471151351929
-0.21487635374069214,-0.3516255021095276,-0.09488656371831894
-0.2139836549758911,-0.35060200095176697,-0.09040606021881104
-0.21309243142604828,-0.34958013892173767,-0.0859338715672493
-0.2122027724981308,-0.34856006503105164,-0.08146896958351135
-0.21131467819213867,-0.3475419878959656,-0.07701350748538971
-0.21042805910110474,-0.3465254008769989,-0.07256615161895752
-0.2095438539981842,-0.34551164507865906,-0.06812772154808044
-0.2086607664823532,-0.34449899196624756,-0.06369653344154358
-0.2077789306640625,-0.34348800778388977,-0.05927196145057678
-0.2068992555141449,-0.34247952699661255,-0.054857879877090454
-0.20602087676525116,-0.3414723873138428,-0.05045073479413986
-0.2051447629928589,-0.34046751260757446,-0.046052657067775726
-0.20426949858665466,-0.3394642174243927,-0.041661977767944336
-0.20528703927993774,-0.3404700756072998,-0.03902771323919296
-0.20810537040233612,-0.3433866500854492,-0.03805571794509888
-0.21092860400676727,-0.3463081121444702,-0.03708329051733017
-0.2137557715177536,-0.3492337465286255,-0.03610827028751373
-0.2165871262550354,-0.35216420888900757,-0.035132914781570435
-0.2194238156080246,-0.3550998568534851,-0.034155070781707764
-0.22226428985595703,-0.3580392003059387,-0.033176712691783905
-0.22510963678359985,-0.36098355054855347,-0.03219617158174515
-0.22795797884464264,-0.36393141746520996,-0.03121452033519745
-0.2308117151260376,-0.36688458919525146,-0.03023107349872589
-0.233670175075531,-0.36984288692474365,-0.029245935380458832
-0.2365322858095169,-0.37280476093292236,-0.028259344398975372
-0.23527678847312927,-0.38165906071662903,-0.22907283902168274
-0.2343396246433258,-0.38057827949523926,-0.22434206306934357
-0.23340493440628052,-0.37950044870376587,-0.21962067484855652
-0.2324719876050949,-0.3784237802028656,-0.2149074226617813
-0.23154164850711823,-0.37735044956207275,-0.21020492911338806
-0.23061178624629974,-0.376278281211853,-0.2055102288722992
-0.22968453168869019,-0.37520867586135864,-0.20082572102546692
-0.22875800728797913,-0.37414026260375977,-0.19614920020103455
-0.2278338372707367,-0.3730740547180176,-0.19148078560829163
-0.22691161930561066,-0.372010737657547,-0.1868230551481247
-0.2259916514158249,-0.37094876170158386,-0.18217410147190094
-0.2250729501247406,-0.36988940834999084,-0.17753423750400543
-0.22415569424629211,-0.3688313663005829,-0.17290228605270386
-0.22324007749557495,-0.367775559425354,-0.16827848553657532
-0.2223270833492279,-0.36672213673591614,-0.16366492211818695
-0.22141534090042114,-0.3656705617904663,-0.15906013548374176
-0.22050543129444122,-0.36462095379829407,-0.15446454286575317
-0.21959736943244934,-0.36357343196868896,-0.14987686276435852
-0.21869122982025146,-0.3625278174877167,-0.14529737830162048
-0.21778538823127747,-0.36148351430892944,-0.14072643220424652
-0.21688279509544373,-0.3604421317577362,-0.13616502285003662
-0.21598118543624878,-0.35940223932266235,-0.13161200284957886
-0.2150813490152359,-0.3583645820617676,-0.12706813216209412
-0.21418353915214539,-0.3573286533355713,-0.12253125011920929
-0.21328681707382202,-0.356294721364975,-0.11800387501716614
-0.21239185333251953,-0.35526248812675476,-0.11348501592874527
-0.21150027215480804,-0.3542330861091614,-0.10897520929574966
-0.21060790121555328,-0.3532046675682068,-0.10447265207767487
-0.20971816778182983,-0.352178156375885,-0.09997820854187012
-0.20883044600486755,-0.3511539697647095,-0.09549310803413391
-0.2079441249370575,-0.3501317799091339,-0.09101598709821701
-0.20705965161323547,-0.3491113781929016,-0.0865480974316597
-0.20617668330669403,-0.3480926752090454,-0.08208726346492767
-0.20529459416866302,-0.34707552194595337,-0.07763385772705078
-0.20441484451293945,-0.3460609018802643,-0.07319042831659317
-0.20353704690933228,-0.34504806995391846,-0.06875522434711456
-0.20266085863113403,-0.3440372347831726,-0.06432799994945526
-0.2017858624458313,-0.34302815794944763,-0.05990883708000183
-0.20091159641742706,-0.3420198857784271,-0.05549556016921997
-0.20004042983055115,-0.3410148024559021,-0.05109301209449768
-0.19916965067386627,-0.3400108516216278,-0.04669754207134247
-0.1983015388250351,-0.33900904655456543,-0.04231061041355133
-0.1994321495294571,-0.3401341438293457,-0.03978431969881058
-0.20224499702453613,-0.3430498242378235,-0.03881414234638214
-0.20506085455417633,-0.34596794843673706,-0.03784257918596268
-0.20788125693798065,-0.3488907217979431,-0.03686946630477905
-0.210706427693367,-0.351818323135376,-0.035894982516765594
-0.21353521943092346,-0.3547501564025879,-0.0349191352725029
-0.2163693904876709,-0.3576872646808624,-0.03394126147031784
-0.2192075103521347,-0.36062824726104736,-0.03296256065368652
-0.22204916179180145,-0.36357372999191284,-0.03198196738958359
-0.2248954474925995,-0.3665235638618469,-0.03100036084651947
-0.2277468740940094,-0.3694784641265869,-0.03001680225133896
-0.23060300946235657,-0.3724382817745209,-0.029031358659267426
-0.2334628850221634,-0.3754022717475891,-0.028045296669006348
-0.23632767796516418,-0.3783712387084961,-0.02705731987953186
-0.22904610633850098,-0.3811469078063965,-0.22957301139831543
-0.22811636328697205,-0.38006797432899475,-0.22484637796878815
-0.2271886169910431,-0.37899142503738403,-0.22012904286384583
-0.2262628674507141,-0.37791702151298523,-0.21542036533355713
-0.22533777356147766,-0.3768436312675476,-0.21071922779083252
-0.2244153618812561,-0.3757731318473816,-0.20602893829345703
-0.2234954982995987,-0.37470531463623047,-0.20134833455085754
-0.2225758582353592,-0.37363821268081665,-0.1966754049062729
-0.22165875136852264,-0.3725740313529968,-0.19201210141181946
-0.22074300050735474,-0.3715112805366516,-0.18735644221305847
-0.2198294699192047,-0.37045127153396606,-0.18271145224571228
-0.2189180999994278,-0.3693931996822357,-0.1780748963356018
-0.21800777316093445,-0.36833685636520386,-0.1734471619129181
-0.21709899604320526,-0.367282509803772,-0.16882838308811188
-0.21619251370429993,-0.3662301301956177,-0.1642172634601593
-0.21528767049312592,-0.36517998576164246,-0.15961602330207825
-0.21438461542129517,-0.3641320466995239,-0.15502393245697021
-0.21348318457603455,-0.36308592557907104,-0.15043984353542328
-0.2125835418701172,-0.362041711807251,-0.14586469531059265
-0.21168529987335205,-0.3609991669654846,-0.14129738509655
-0.2107885777950287,-0.3599589467048645,-0.13673920929431915
-0.20989418029785156,-0.3589209318161011,-0.13219060003757477
-0.20900142192840576,-0.35788458585739136,-0.12764978408813477
-0.20810940861701965,-0.3568498194217682,-0.12311737984418869
-0.2072196751832962,-0.3558170795440674,-0.11859237402677536
-0.20633180439472198,-0.3547866642475128,-0.11407719552516937
-0.20544537901878357,-0.3537580370903015,-0.10957030951976776
-0.20456096529960632,-0.35273128747940063,-0.10507211089134216
-0.2036776840686798,-0.35170644521713257,-0.10058194398880005
-0.20279625058174133,-0.3506833612918854,-0.09609930217266083
-0.20191659033298492,-0.3496624827384949,-0.09162578731775284
-0.2010384202003479,-0.34864342212677,-0.08716079592704773
-0.20016196370124817,-0.34762632846832275,-0.08270450681447983
-0.19928686320781708,-0.34661078453063965,-0.07825557887554169
-0.19841337203979492,-0.34559687972068787,-0.07381421327590942
-0.19754213094711304,-0.34458574652671814,-0.06938229501247406
-0.19667211174964905,-0.3435758054256439,-0.06495831906795502
-0.1958034634590149,-0.34256812930107117,-0.060542285442352295
-0.19493678212165833,-0.34156209230422974,-0.05613476037979126
-0.19407130777835846,-0.3405575752258301,-0.051733627915382385
-0.19320718944072723,-0.33955520391464233,-0.04734195023775101
-0.19234570860862732,-0.33855512738227844,-0.04295879602432251
-0.1935880482196808,-0.3397994637489319,-0.040539391338825226
-0.1963934451341629,-0.3427112102508545,-0.03957094997167587
-0.19920358061790466,-0.34562769532203674,-0.03860066831111908
-0.20201733708381653,-0.34854787588119507,-0.0376288965344429
-0.20483547449111938,-0.35147231817245483,-0.036655932664871216
-0.20765765011310577,-0.3544016182422638,-0.03568165749311447
-0.2104838788509369,-0.35733458399772644,-0.03470537066459656
-0.21331623196601868,-0.3602741062641144,-0.03372766822576523
-0.21615159511566162,-0.36321693658828735,-0.03274913132190704
-0.21899116039276123,-0.36616408824920654,-0.03176817297935486
-0.22183512151241302,-0.36911553144454956,-0.030786484479904175
-0.2246840000152588,-0.3720723092556,-0.029802799224853516
-0.227537602186203,-0.37503373622894287,-0.028817303478717804
-0.2303951382637024,-0.37799906730651855,-0.02783071994781494
-0.2332567274570465,-0.38096892833709717,-0.026842676103115082
-0.23612259328365326,-0.3839435577392578,-0.025853082537651062
-0.22282686829566956,-0.38063573837280273,-0.23007261753082275
-0.2219039797782898,-0.3795582354068756,-0.2253495454788208
-0.2209831327199936,-0.3784831166267395,-0.2206357717514038
-0.22006350755691528,-0.3774096369743347,-0.21593032777309418
-0.2191462218761444,-0.37633854150772095,-0.2112346589565277
-0.21823060512542725,-0.3752691447734833,-0.20654702186584473
-0.2173166275024414,-0.37420231103897095,-0.20186969637870789
-0.21640515327453613,-0.37313762307167053,-0.1972014307975769
-0.21549496054649353,-0.37207508087158203,-0.19254212081432343
-0.21458622813224792,-0.37101396918296814,-0.1878909170627594
-0.21367889642715454,-0.36995458602905273,-0.18324777483940125
-0.21277451515197754,-0.3688981533050537,-0.17861568927764893
-0.21187080442905426,-0.36784327030181885,-0.17399129271507263
-0.21096965670585632,-0.36679089069366455,-0.16937659680843353
-0.2100697010755539,-0.36574000120162964,-0.16477003693580627
-0.2091713845729828,-0.3646910488605499,-0.16017146408557892
-0.20827443897724152,-0.3636440634727478,-0.15558236837387085
-0.20737944543361664,-0.36259913444519043,-0.1510019302368164
-0.20648673176765442,-0.3615565598011017,-0.14643079042434692
-0.205595463514328,-0.3605157732963562,-0.14186793565750122
-0.20470499992370605,-0.3594764769077301,-0.13731200993061066
-0.20381750166416168,-0.35843995213508606,-0.1327671855688095
-0.20293061435222626,-0.3574048578739166,-0.12822958827018738
-0.2020464390516281,-0.3563714623451233,-0.12370062619447708
-0.20116381347179413,-0.3553411066532135,-0.11918138712644577
-0.20028166472911835,-0.3543109893798828,-0.11466769874095917
-0.1994018852710724,-0.3532840311527252,-0.110164575278759
-0.19852378964424133,-0.35225868225097656,-0.10566950589418411
-0.19764772057533264,-0.35123544931411743,-0.10118356347084045
-0.19677257537841797,-0.3502139449119568,-0.09670548886060715
-0.1958991289138794,-0.34919410943984985,-0.09223397076129913
-0.1950276494026184,-0.34817612171173096,-0.08777286857366562
-0.19415831565856934,-0.3471611738204956,-0.08332043886184692
-0.19328908622264862,-0.3461463153362274,-0.07887435704469681
-0.1924222856760025,-0.34513428807258606,-0.0744372010231018
-0.1915571242570877,-0.3441239595413208,-0.07000783830881119
-0.1906936764717102,-0.3431156873703003,-0.06558714807033539
-0.1898319274187088,-0.3421095013618469,-0.0611748993396759
-0.188971608877182,-0.3411049246788025,-0.05677074193954468
-0.1881127655506134,-0.3401019275188446,-0.05237489193677902
-0.18725480139255524,-0.33910059928894043,-0.04798471927642822
-0.1863989382982254,-0.3381011486053467,-0.04360421001911163
-0.1877538561820984,-0.33946579694747925,-0.04129333794116974
-0.1905519664287567,-0.3423740267753601,-0.04032626748085022
-0.193355530500412,-0.34528791904449463,-0.03935781121253967
-0.1961628943681717,-0.34820568561553955,-0.03838732838630676
-0.198974147439003,-0.3511272072792053,-0.037415556609630585
-0.20178988575935364,-0.3540538549423218,-0.03644213080406189
-0.20460952818393707,-0.35698458552360535,-0.03546760231256485
-0.20743398368358612,-0.3599196672439575,-0.03449179232120514
-0.21026334166526794,-0.3628603219985962,-0.03351394087076187
-0.21309614181518555,-0.36580467224121094,-0.032535120844841
-0.21593362092971802,-0.3687538504600525,-0.0315542072057724
-0.21877548098564148,-0.3717074990272522,-0.030572280287742615
-0.22162070870399475,-0.3746646046638489,-0.029588453471660614
-0.2244722545146942,-0.37762829661369324,-0.02860318124294281
-0.22732768952846527,-0.3805959224700928,-0.027616597712039948
-0.23018696904182434,-0.3835674524307251,-0.02662844955921173
-0.23305055499076843,-0.3865438401699066,-0.02563898265361786
-0.23591887950897217,-0.3895246386528015,-0.024647489190101624
-0.21661731600761414,-0.3801252245903015,-0.2305712103843689
-0.21570220589637756,-0.37904950976371765,-0.22585123777389526
-0.21478846669197083,-0.37797582149505615,-0.22114098072052002
-0.21387556195259094,-0.3769037127494812,-0.2164396196603775
-0.21296539902687073,-0.3758341073989868,-0.21174770593643188
-0.21205687522888184,-0.37476682662963867,-0.2070656716823578
-0.21114909648895264,-0.3737005889415741,-0.2023899406194687
-0.2102443277835846,-0.372637540102005,-0.19772568345069885
-0.20934143662452698,-0.37157610058784485,-0.1930694580078125
-0.20843887329101562,-0.37051624059677124,-0.18842193484306335
-0.2075391411781311,-0.36945900321006775,-0.18378432095050812
-0.20664073526859283,-0.3684035837650299,-0.17915424704551697
