X,Y,Z
-0.1561880260705948,-0.15618747472763062,-0.2293063998222351
-0.15736503899097443,-0.1573648452758789,-0.22684907913208008
-0.15854217112064362,-0.15854200720787048,-0.2243916541337967
-0.1597190797328949,-0.15971896052360535,-0.22193408012390137
-0.16089677810668945,-0.16089625656604767,-0.21947647631168365
-0.16207356750965118,-0.16207343339920044,-0.21701957285404205
-0.16325083374977112,-0.16325047612190247,-0.21456244587898254
-0.16442736983299255,-0.16442731022834778,-0.2121056616306305
-0.1656041145324707,-0.16560404002666473,-0.20964914560317993
-0.16678129136562347,-0.16678084433078766,-0.20719195902347565
-0.16795799136161804,-0.1679578423500061,-0.20473545789718628
-0.13942521810531616,-0.1450124979019165,-0.25158700346946716
-0.1406015008687973,-0.14618897438049316,-0.24913042783737183
-0.14177849888801575,-0.14736559987068176,-0.24667419493198395
-0.1429552435874939,-0.1485423892736435,-0.2442181259393692
-0.14413176476955414,-0.14971883594989777,-0.24176104366779327
-0.1453082263469696,-0.15089531242847443,-0.23930509388446808
-0.14648449420928955,-0.15207158029079437,-0.23684954643249512
-0.14766135811805725,-0.15324831008911133,-0.23439422249794006
-0.14883752167224884,-0.15442433953285217,-0.23193863034248352
-0.15001410245895386,-0.15560105443000793,-0.2294827252626419
-0.15119034051895142,-0.15677699446678162,-0.22702732682228088
-0.15236639976501465,-0.15795312821865082,-0.22457262873649597
-0.15354201197624207,-0.15912872552871704,-0.22211788594722748
-0.15471841394901276,-0.1603047251701355,-0.21966300904750824
-0.15589430928230286,-0.16148081421852112,-0.21720780432224274
-0.1570703387260437,-0.16265662014484406,-0.21475325524806976
-0.1582462191581726,-0.16383230686187744,-0.21229898929595947
-0.1594221293926239,-0.1650083065032959,-0.20984457433223724
-0.1605975180864334,-0.16618359088897705,-0.20739048719406128
-0.1617736667394638,-0.16735975444316864,-0.20493575930595398
-0.16294877231121063,-0.1685347855091095,-0.2024822235107422
-0.1641244739294052,-0.16971036791801453,-0.20002812147140503
-0.1652998924255371,-0.17088592052459717,-0.1975746750831604
-0.13209602236747742,-0.14326074719429016,-0.2541961371898651
-0.13327178359031677,-0.14443664252758026,-0.25174078345298767
-0.13444742560386658,-0.14561215043067932,-0.24928683042526245
-0.1356232762336731,-0.14678773283958435,-0.24683280289173126
-0.1367989480495453,-0.14796321094036102,-0.2443789541721344
-0.13797442615032196,-0.14913880825042725,-0.24192535877227783
-0.13915038108825684,-0.15031461417675018,-0.23947139084339142
-0.1403258591890335,-0.15148967504501343,-0.23701785504817963
-0.1415005624294281,-0.15266457200050354,-0.23456455767154694
-0.1426759511232376,-0.15383963286876678,-0.2321116030216217
-0.1438513994216919,-0.15501464903354645,-0.22965875267982483
-0.1450268179178238,-0.15619003772735596,-0.22720563411712646
-0.14620164036750793,-0.15736520290374756,-0.22475294768810272
-0.14737673103809357,-0.15853948891162872,-0.2223004847764969
-0.14855162799358368,-0.15971463918685913,-0.21984843909740448
-0.14972616732120514,-0.16088911890983582,-0.21739600598812103
-0.15090127289295197,-0.1620640754699707,-0.21494325995445251
-0.15207582712173462,-0.1632387489080429,-0.2124910205602646
-0.1532508134841919,-0.16441327333450317,-0.21003922820091248
-0.15442503988742828,-0.16558754444122314,-0.20758724212646484
-0.15559974312782288,-0.16676178574562073,-0.2051360011100769
-0.15677431225776672,-0.16793645918369293,-0.20268377661705017
-0.15794913470745087,-0.169110968708992,-0.20023314654827118
-0.15912316739559174,-0.170285165309906,-0.19778132438659668
-0.16029782593250275,-0.17145951092243195,-0.1953304260969162
-0.16147181391716003,-0.17263326048851013,-0.19287900626659393
-0.16264624893665314,-0.17380797863006592,-0.1904272437095642
-0.12478242814540863,-0.14151275157928467,-0.2568002939224243
-0.12595728039741516,-0.1426876187324524,-0.2543482780456543
-0.12713216245174408,-0.1438620239496231,-0.25189608335494995
-0.12830710411071777,-0.1450367271900177,-0.24944385886192322
-0.12948210537433624,-0.1462114155292511,-0.24699227511882782
-0.1306566745042801,-0.14738601446151733,-0.24454082548618317
-0.13183055818080902,-0.14855974912643433,-0.2420894205570221
-0.1330050528049469,-0.14973410964012146,-0.23963846266269684
-0.13417945802211761,-0.1509079933166504,-0.23718678951263428
-0.13535384833812714,-0.15208235383033752,-0.23473584651947021
-0.1365281492471695,-0.15325629711151123,-0.23228520154953003
-0.1377023160457611,-0.15443012118339539,-0.22983482480049133
-0.13887591660022736,-0.15560397505760193,-0.2273842841386795
-0.140050008893013,-0.15677782893180847,-0.22493326663970947
-0.14122401177883148,-0.1579517424106598,-0.22248324751853943
-0.14239846169948578,-0.15912547707557678,-0.2200337052345276
-0.1435721218585968,-0.16029897332191467,-0.21758395433425903
-0.1447451263666153,-0.16147206723690033,-0.21513386070728302
-0.1459195911884308,-0.1626460701227188,-0.21268372237682343
-0.14709292352199554,-0.1638193577528,-0.21023441851139069
-0.14826658368110657,-0.16499271988868713,-0.2077850103378296
-0.14943985641002655,-0.1661655455827713,-0.20533554255962372
-0.1506132185459137,-0.1673390120267868,-0.2028864324092865
-0.15178696811199188,-0.1685122847557068,-0.20043723285198212
-0.1529598981142044,-0.16968542337417603,-0.19798816740512848
-0.15413393080234528,-0.1708589494228363,-0.19553963840007782
-0.15530671179294586,-0.17203164100646973,-0.1930909901857376
-0.156479611992836,-0.17320436239242554,-0.190642312169075
-0.15765301883220673,-0.17437756061553955,-0.188193216919899
-0.15882636606693268,-0.17555060982704163,-0.18574504554271698
-0.15999938547611237,-0.1767236590385437,-0.18329741060733795
-0.11865688860416412,-0.1409415304660797,-0.25694993138313293
-0.11983132362365723,-0.1421152800321579,-0.2545003890991211
-0.12100450694561005,-0.14328819513320923,-0.2520506978034973
-0.12217839062213898,-0.14446181058883667,-0.2496013343334198
-0.12335216999053955,-0.14563527703285217,-0.24715110659599304
-0.12452566623687744,-0.14680832624435425,-0.24470177292823792
-0.1256990283727646,-0.14798185229301453,-0.24225309491157532
-0.12687228620052338,-0.14915460348129272,-0.23980441689491272
-0.128045454621315,-0.1503276526927948,-0.23735563457012177
-0.1292191743850708,-0.1515013575553894,-0.2349066138267517
-0.1303921490907669,-0.1526738405227661,-0.23245850205421448
-0.13156534731388092,-0.15384657680988312,-0.23001039028167725
-0.13273784518241882,-0.15501931309700012,-0.22756215929985046
-0.13391119241714478,-0.1561919003725052,-0.22511446475982666
-0.13508430123329163,-0.15736472606658936,-0.2226661592721939
-0.1362568587064743,-0.15853728353977203,-0.22021836042404175
-0.13743002712726593,-0.15970982611179352,-0.21777129173278809
-0.13860249519348145,-0.16088199615478516,-0.2153237909078598
-0.1397743672132492,-0.16205407679080963,-0.2128763496875763
-0.1409478783607483,-0.16322702169418335,-0.21042902767658234
-0.1421198546886444,-0.164398655295372,-0.20798204839229584
-0.14329242706298828,-0.16557097434997559,-0.2055353820323944
-0.14446485042572021,-0.16674330830574036,-0.2030886560678482
-0.14563682675361633,-0.16791462898254395,-0.20064181089401245
-0.1468091905117035,-0.16908715665340424,-0.19819465279579163
-0.1479819118976593,-0.17025937139987946,-0.19574883580207825
-0.14915354549884796,-0.1714308261871338,-0.1933021992444992
-0.15032532811164856,-0.17260265350341797,-0.19085592031478882
-0.15149760246276855,-0.17377422749996185,-0.18841029703617096
-0.15266995131969452,-0.17494650185108185,-0.1859637051820755
-0.1538420468568802,-0.1761181354522705,-0.1835179179906845
-0.15501365065574646,-0.17728972434997559,-0.1810721457004547
-0.15618571639060974,-0.1784612536430359,-0.17862659692764282
-0.1573573648929596,-0.1796327829360962,-0.17618095874786377
-0.11137118935585022,-0.13919834792613983,-0.2595483660697937
-0.11254410445690155,-0.14037123322486877,-0.25709986686706543
-0.11371731758117676,-0.14154399931430817,-0.25465232133865356
-0.11488965153694153,-0.14271603524684906,-0.2522050738334656
-0.11606176197528839,-0.14388801157474518,-0.24975793063640594
-0.11723455786705017,-0.14506039023399353,-0.24731120467185974
-0.11840738356113434,-0.1462329477071762,-0.24486343562602997
-0.11957985162734985,-0.14740470051765442,-0.2424168735742569
-0.1207522600889206,-0.14857670664787292,-0.23997028172016144
-0.12192387878894806,-0.1497485637664795,-0.23752394318580627
-0.12309646606445312,-0.15092062950134277,-0.23507840931415558
-0.12426911294460297,-0.15209248661994934,-0.232631653547287
-0.12544035911560059,-0.15326397120952606,-0.23018546402454376
-0.12661248445510864,-0.1544356346130371,-0.22774021327495575
-0.1277841478586197,-0.15560680627822876,-0.2252948135137558
-0.12895655632019043,-0.15677879750728607,-0.22284945845603943
-0.13012801110744476,-0.1579500138759613,-0.22040332853794098
-0.13129998743534088,-0.1591215431690216,-0.21795836091041565
-0.13247135281562805,-0.1602928191423416,-0.21551325917243958
-0.13364280760288239,-0.16146385669708252,-0.21306869387626648
-0.13481393456459045,-0.16263476014137268,-0.2106238156557083
-0.13598553836345673,-0.1638062596321106,-0.20817884802818298
-0.13715703785419464,-0.16497725248336792,-0.20573440194129944
-0.13832835853099823,-0.16614815592765808,-0.20329011976718903
-0.13949933648109436,-0.16731899976730347,-0.20084594190120697
-0.14067095518112183,-0.16848987340927124,-0.1984018087387085
-0.14184172451496124,-0.16966059803962708,-0.1959572732448578
-0.14301294088363647,-0.1708313226699829,-0.19351336359977722
-0.14418412744998932,-0.17200225591659546,-0.1910695731639862
-0.14535509049892426,-0.17317268252372742,-0.18862631916999817
-0.14652596414089203,-0.17434334754943848,-0.18618252873420715
-0.1476971060037613,-0.17551401257514954,-0.18373876810073853
-0.14886748790740967,-0.17668429017066956,-0.18129517138004303
-0.15003839135169983,-0.17785465717315674,-0.17885205149650574
-0.1512090414762497,-0.17902517318725586,-0.17640912532806396
-0.15237994492053986,-0.18019554018974304,-0.17396602034568787
-0.1535506397485733,-0.18136611580848694,-0.17152239382266998
-0.1547212302684784,-0.18253618478775024,-0.16907930374145508
-0.10409785807132721,-0.13745880126953125,-0.2621402442455292
-0.105269655585289,-0.13863031566143036,-0.2596946656703949
-0.10644179582595825,-0.13980183005332947,-0.25724977254867554
-0.10761389136314392,-0.14097340404987335,-0.25480353832244873
-0.10878558456897736,-0.1421448141336441,-0.2523587644100189
-0.10995711386203766,-0.14331592619419098,-0.24991406500339508
-0.11112834513187408,-0.14448684453964233,-0.24746915698051453
-0.11229994893074036,-0.14565792679786682,-0.24502511322498322
-0.11347118020057678,-0.1468290090560913,-0.242579847574234
-0.11464278399944305,-0.14799994230270386,-0.24013614654541016
-0.11581388115882874,-0.14917081594467163,-0.2376919388771057
-0.11698460578918457,-0.1503414809703827,-0.23524807393550873
-0.11815564334392548,-0.15151198208332062,-0.23280468583106995
-0.1193276047706604,-0.15268293023109436,-0.23036044836044312
-0.12049798667430878,-0.15385359525680542,-0.2279171347618103
-0.12166859209537506,-0.15502384305000305,-0.22547423839569092
-0.12283945083618164,-0.15619423985481262,-0.22303102910518646
-0.12401057779788971,-0.157364159822464,-0.22058835625648499
-0.12518085539340973,-0.15853427350521088,-0.21814511716365814
-0.12635131180286407,-0.1597047746181488,-0.21570278704166412
-0.12752178311347961,-0.1608748883008957,-0.21326017379760742
-0.12869204580783844,-0.16204458475112915,-0.2108178734779358
-0.1298624724149704,-0.1632148027420044,-0.20837557315826416
-0.13103273510932922,-0.16438442468643188,-0.2059328407049179
-0.13220351934432983,-0.16555474698543549,-0.2034910023212433
-0.13337351381778717,-0.16672417521476746,-0.20104923844337463
-0.1345430165529251,-0.16789387166500092,-0.19860738515853882
-0.13571341335773468,-0.1690635085105896,-0.19616582989692688
-0.13688378036022186,-0.17023329436779022,-0.19372393190860748
-0.13805389404296875,-0.17140299081802368,-0.19128277897834778
-0.13922271132469177,-0.1725718230009079,-0.18884097039699554
-0.14039312303066254,-0.17374154925346375,-0.1864003986120224
-0.14156287908554077,-0.1749109923839569,-0.18395915627479553
-0.1427329033613205,-0.17608052492141724,-0.18151716887950897
-0.14390258491039276,-0.17724981904029846,-0.17907685041427612
-0.14507216215133667,-0.17841902375221252,-0.17663612961769104
-0.1462421417236328,-0.1795884370803833,-0.17419558763504028
-0.14741115272045135,-0.1807573437690735,-0.1717548370361328
-0.14858098328113556,-0.18192671239376068,-0.16931380331516266
-0.14975054562091827,-0.1830958127975464,-0.16687332093715668
-0.1509203016757965,-0.18426501750946045,-0.16443321108818054
-0.1520891785621643,-0.18543364107608795,-0.16199307143688202
-0.0968400090932846,-0.13572247326374054,-0.2647288739681244
-0.09801097214221954,-0.1368928998708725,-0.26228561997413635
-0.09918205440044403,-0.13806334137916565,-0.2598423361778259
-0.10035276412963867,-0.1392337679862976,-0.2573990821838379
-0.10152353346347809,-0.1404038369655609,-0.25495660305023193
-0.10269418358802795,-0.1415744572877884,-0.2525128722190857
-0.10386507213115692,-0.1427445411682129,-0.25007033348083496
-0.10503536462783813,-0.14391441643238068,-0.24762824177742004
-0.10620536655187607,-0.14508411288261414,-0.24518591165542603
-0.10737587511539459,-0.14625370502471924,-0.24274387955665588
-0.10854635387659073,-0.14742398262023926,-0.2403014600276947
-0.10971644520759583,-0.14859351515769958,-0.23786011338233948
-0.11088654398918152,-0.1497633457183838,-0.23541861772537231
-0.11205646395683289,-0.15093255043029785,-0.23297736048698425
-0.11322672665119171,-0.15210245549678802,-0.23053637146949768
-0.11439694464206696,-0.15327177941799164,-0.2280948907136917
-0.11556659638881683,-0.15444104373455048,-0.22565403580665588
-0.11673617362976074,-0.15561026334762573,-0.2232133001089096
-0.11790534853935242,-0.15677931904792786,-0.22077281773090363
-0.11907537281513214,-0.157948300242424,-0.21833209693431854
-0.12024495005607605,-0.15911756455898285,-0.21589180827140808
-0.12141436338424683,-0.16028685867786407,-0.21345146000385284
-0.12258350849151611,-0.16145548224449158,-0.2110113650560379
-0.12375307083129883,-0.16262435913085938,-0.20857200026512146
-0.1249217689037323,-0.16379287838935852,-0.20613203942775726
-0.1260915845632553,-0.16496190428733826,-0.20369237661361694
-0.127259761095047,-0.1661302149295807,-0.20125225186347961
-0.12842921912670135,-0.1672990471124649,-0.19881293177604675
-0.1295982301235199,-0.16846723854541779,-0.1963738054037094
-0.1307671219110489,-0.1696356236934662,-0.19393479824066162
-0.1319364458322525,-0.17080426216125488,-0.19149531424045563
-0.13310468196868896,-0.1719726324081421,-0.18905627727508545
-0.1342736929655075,-0.1731412708759308,-0.1866178810596466
-0.1354425996541977,-0.1743093729019165,-0.18417957425117493
-0.13661055266857147,-0.17547720670700073,-0.1817404329776764
-0.13777950406074524,-0.1766456663608551,-0.17930129170417786
-0.13894861936569214,-0.17781409621238708,-0.17686344683170319
-0.14011724293231964,-0.17898184061050415,-0.17442524433135986
-0.1412852704524994,-0.18014967441558838,-0.17198675870895386
-0.14245347678661346,-0.18131783604621887,-0.16954874992370605
-0.14362236857414246,-0.18248629570007324,-0.16711018979549408
-0.14479073882102966,-0.18365389108657837,-0.16467230021953583
-0.14595912396907806,-0.18482187390327454,-0.16223469376564026
-0.14712749421596527,-0.18598948419094086,-0.159796804189682
-0.14829576015472412,-0.18715712428092957,-0.15735939145088196
-0.149464413523674,-0.18832552433013916,-0.15492090582847595
-0.08959607779979706,-0.13398858904838562,-0.26731395721435547
-0.09076592326164246,-0.13515843451023102,-0.2648724317550659
-0.09193633496761322,-0.1363281011581421,-0.26243019104003906
-0.093105748295784,-0.1374971568584442,-0.2599892020225525
-0.09427563846111298,-0.1386663317680359,-0.25754863023757935
-0.0954456627368927,-0.13983562588691711,-0.2551077604293823
-0.09661498665809631,-0.141004741191864,-0.25266778469085693
-0.097785085439682,-0.14217418432235718,-0.2502272129058838
-0.09895452857017517,-0.14334270358085632,-0.24778681993484497
-0.1001235693693161,-0.14451149106025696,-0.24534696340560913
-0.10129301249980927,-0.14568015933036804,-0.24290743470191956
-0.1024620532989502,-0.14684899151325226,-0.24046801030635834
-0.10363130271434784,-0.14801804721355438,-0.2380281686782837
-0.10480053722858429,-0.14918628334999084,-0.23558896780014038
-0.10596907138824463,-0.15035443007946014,-0.23314987123012543
-0.10713806748390198,-0.151522696018219,-0.2307111769914627
-0.10830721259117126,-0.15269115567207336,-0.22827264666557312
-0.10947594791650772,-0.15385957062244415,-0.22583357989788055
-0.11064459383487701,-0.15502764284610748,-0.2233952283859253
-0.11181287467479706,-0.1561954915523529,-0.22095678746700287
-0.1129811555147171,-0.1573633849620819,-0.21851879358291626
-0.11414973437786102,-0.15853124856948853,-0.2160809189081192
-0.11531877517700195,-0.15969960391521454,-0.21364322304725647
-0.11648678779602051,-0.1608673483133316,-0.21120551228523254
-0.1176551878452301,-0.16203512251377106,-0.208767831325531
-0.11882302165031433,-0.1632024496793747,-0.20633044838905334
-0.11999136209487915,-0.16437000036239624,-0.20389324426651
-0.12115940451622009,-0.1655375361442566,-0.20145544409751892
-0.12232732772827148,-0.1667051613330841,-0.19901856780052185
-0.12349499762058258,-0.16787204146385193,-0.1965816169977188
-0.12466293573379517,-0.16903984546661377,-0.19414493441581726
-0.12583088874816895,-0.1702069640159607,-0.19170866906642914
-0.12699894607067108,-0.17137441039085388,-0.18927165865898132
-0.12816661596298218,-0.17254167795181274,-0.18683499097824097
-0.12933403253555298,-0.17370843887329102,-0.1843988001346588
-0.13050192594528198,-0.1748758852481842,-0.18196295201778412
-0.13166898488998413,-0.17604242265224457,-0.1795266568660736
-0.132837176322937,-0.17720991373062134,-0.17709015309810638
-0.13400383293628693,-0.17837662994861603,-0.17465394735336304
-0.1351715475320816,-0.17954382300376892,-0.17221862077713013
-0.13633885979652405,-0.18071043491363525,-0.16978278756141663
-0.13750644028186798,-0.18187743425369263,-0.16734729707241058
-0.13867352902889252,-0.18304374814033508,-0.16491089761257172
-0.1398409903049469,-0.18421077728271484,-0.16247588396072388
-0.14100821316242218,-0.18537753820419312,-0.16004028916358948
-0.14217513799667358,-0.18654385209083557,-0.15760505199432373
-0.14334261417388916,-0.18771067261695862,-0.15516993403434753
-0.14450965821743011,-0.1888774335384369,-0.1527337282896042
-0.14567679166793823,-0.1900438517332077,-0.1502988636493683
-0.14684422314167023,-0.1912107914686203,-0.14786407351493835
-0.08353561162948608,-0.13342708349227905,-0.2674543261528015
-0.08470387756824493,-0.13459515571594238,-0.26501473784446716
-0.0858728215098381,-0.1357632875442505,-0.26257574558258057
-0.08704227209091187,-0.1369321346282959,-0.2601364254951477
-0.08821097016334534,-0.1381004899740219,-0.25769802927970886
-0.08937957882881165,-0.13926845788955688,-0.2552599310874939
-0.09054797887802124,-0.14043638110160828,-0.2528218924999237
-0.09171660244464874,-0.1416042149066925,-0.250384122133255
-0.09288528561592102,-0.14277219772338867,-0.24794544279575348
-0.09405387938022614,-0.14393997192382812,-0.2455083578824997
-0.09522198140621185,-0.14510762691497803,-0.24307087063789368
-0.09639011323451996,-0.14627531170845032,-0.24063393473625183
-0.09755788743495941,-0.1474425047636032,-0.2381962537765503
-0.09872648119926453,-0.14861060678958893,-0.23575901985168457
-0.09989418089389801,-0.14977765083312988,-0.23332226276397705
-0.10106177628040314,-0.15094467997550964,-0.2308855503797531
-0.10222993791103363,-0.1521119773387909,-0.22845008969306946
-0.10339720547199249,-0.15327870845794678,-0.22601336240768433
-0.10456488281488419,-0.15444596111774445,-0.22357670962810516
-0.10573247075080872,-0.15561290085315704,-0.2211407721042633
-0.10689972341060638,-0.15677982568740845,-0.21870537102222443
-0.10806722939014435,-0.15794643759727478,-0.21627016365528107
-0.10923467576503754,-0.15911324322223663,-0.2138345092535019
-0.11040176451206207,-0.16027973592281342,-0.21139830350875854
-0.11156916618347168,-0.16144654154777527,-0.2089637666940689
-0.11273649334907532,-0.16261306405067444,-0.20652872323989868
-0.11390320956707001,-0.16377951204776764,-0.20409375429153442
-0.11507013440132141,-0.16494567692279816,-0.20165885984897614
-0.11623747646808624,-0.1661125123500824,-0.19922368228435516
-0.11740432679653168,-0.16727867722511292,-0.19678935408592224
-0.1185712218284607,-0.16844512522220612,-0.19435499608516693
-0.11973784863948822,-0.1696109175682068,-0.1919209063053131
-0.120904341340065,-0.170776829123497,-0.18948648869991302
-0.12207105755805969,-0.17194312810897827,-0.18705186247825623
-0.12323732674121857,-0.1731090545654297,-0.18461796641349792
-0.12440438568592072,-0.1742750108242035,-0.1821841597557068
-0.12557068467140198,-0.1754409670829773,-0.17975080013275146
-0.12673696875572205,-0.176606684923172,-0.1773167997598648
-0.12790389358997345,-0.17777276039123535,-0.1748826950788498
-0.12906970083713531,-0.17893832921981812,-0.1724495142698288
-0.13023634254932404,-0.18010421097278595,-0.17001639306545258
-0.13140268623828888,-0.18126991391181946,-0.16758304834365845
-0.13256864249706268,-0.18243545293807983,-0.16514992713928223
-0.1337350755929947,-0.18360117077827454,-0.16271600127220154
-0.13490115106105804,-0.18476659059524536,-0.16028320789337158
-0.13606728613376617,-0.18593215942382812,-0.1578506976366043
-0.13723336160182953,-0.18709757924079895,-0.15541788935661316
-0.13839928805828094,-0.18826287984848022,-0.1529853790998459
-0.13956543803215027,-0.18942847847938538,-0.15055164694786072
-0.14073212444782257,-0.19059422612190247,-0.14811941981315613
-0.14189760386943817,-0.19175942242145538,-0.1456870436668396
-0.14306315779685974,-0.1929246187210083,-0.14325407147407532
-0.14422942698001862,-0.19408991932868958,-0.14082223176956177
-0.07631662487983704,-0.1316985785961151,-0.270030677318573
-0.07748514413833618,-0.1328662931919098,-0.26759374141693115
-0.0786532536149025,-0.13403332233428955,-0.2651571035385132
-0.07982099056243896,-0.1352008730173111,-0.26272040605545044
-0.0809887945652008,-0.1363680064678192,-0.26028403639793396
-0.08215723931789398,-0.13753564655780792,-0.25784724950790405
-0.08332452178001404,-0.13870207965373993,-0.25541120767593384
-0.08449189364910126,-0.13986895978450775,-0.25297534465789795
-0.0856594666838646,-0.14103612303733826,-0.25053951144218445
-0.0868266224861145,-0.14220231771469116,-0.2481045424938202
-0.08799424767494202,-0.14336970448493958,-0.2456682175397873
-0.08916191756725311,-0.14453613758087158,-0.24323342740535736
-0.09032845497131348,-0.14570248126983643,-0.24079862236976624
-0.09149523079395294,-0.14686866104602814,-0.23836365342140198
-0.09266222268342972,-0.1480349600315094,-0.23592907190322876
-0.09382960200309753,-0.14920161664485931,-0.2334943413734436
-0.0949966087937355,-0.15036775171756744,-0.23106008768081665
-0.09616298228502274,-0.15153370797634125,-0.22862614691257477
-0.09732967615127563,-0.1526995599269867,-0.226191908121109
-0.09849638491868973,-0.1538655161857605,-0.22375865280628204
-0.09966316819190979,-0.1550314575433731,-0.22132481634616852
-0.10082922875881195,-0.15619713068008423,-0.21889089047908783
-0.10199572145938873,-0.15736302733421326,-0.21645769476890564
-0.10316149145364761,-0.15852849185466766,-0.21402476727962494
-0.10432835668325424,-0.15969394147396088,-0.21159207820892334
-0.10549415647983551,-0.16085945069789886,-0.20915845036506653
-0.10666055977344513,-0.16202501952648163,-0.20672598481178284
-0.10782642662525177,-0.16319018602371216,-0.2042931616306305
-0.10899248719215393,-0.16435575485229492,-0.20186123251914978
-0.11015856266021729,-0.1655210256576538,-0.19942879676818848
-0.11132436990737915,-0.16668613255023956,-0.19699609279632568
-0.11248999834060669,-0.16785138845443726,-0.19456422328948975
-0.11365549266338348,-0.16901642084121704,-0.19213217496871948
-0.11482095718383789,-0.17018099129199982,-0.18970008194446564
-0.11598627269268036,-0.1713458001613617,-0.18726855516433716
-0.11715236306190491,-0.17251092195510864,-0.18483644723892212
-0.11831793189048767,-0.17367595434188843,-0.18240505456924438
-0.11948342621326447,-0.17484059929847717,-0.17997393012046814
-0.12064850330352783,-0.1760050356388092,-0.17754262685775757
-0.12181368470191956,-0.17716971039772034,-0.17511138319969177
-0.1229793131351471,-0.1783350259065628,-0.17267993092536926
-0.12414443492889404,-0.179499089717865,-0.170248880982399
-0.12530985474586487,-0.18066391348838806,-0.16781854629516602
-0.12647458910942078,-0.1818280965089798,-0.1653871387243271
-0.1276400089263916,-0.1829925924539566,-0.16295695304870605
-0.12880513072013855,-0.18415752053260803,-0.16052569448947906
-0.12997019290924072,-0.1853213906288147,-0.158095121383667
-0.13113529980182648,-0.1864859014749527,-0.15566478669643402
-0.13230009377002716,-0.18764975666999817,-0.15323418378829956
-0.13346482813358307,-0.18881431221961975,-0.1508042812347412
-0.13463053107261658,-0.18997900187969208,-0.1483730971813202
-0.13579490780830383,-0.19114330410957336,-0.14594312012195587
-0.1369597464799881,-0.19230735301971436,-0.1435132473707199
-0.1381247192621231,-0.19347143173217773,-0.14108334481716156
-0.139288991689682,-0.19463510811328888,-0.1386530101299286
-0.14045453071594238,-0.19579994678497314,-0.13622263073921204
-0.1416189819574356,-0.19696363806724548,-0.133792906999588
-0.06911297887563705,-0.12997323274612427,-0.2726045250892639
-0.07028059661388397,-0.13113971054553986,-0.27016961574554443
-0.0714479461312294,-0.13230633735656738,-0.2677343487739563
-0.0726148784160614,-0.13347288966178894,-0.2652997374534607
-0.07378160208463669,-0.13463886082172394,-0.26286524534225464
-0.07494835555553436,-0.13580477237701416,-0.26043087244033813
